CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,Cluster
269093316,0,436,455,19,0,0,3,1.62,0,0,0,0,0,0,2,4.04,0,0,0,0,0,0,1,0.9,3,7.38,0,0,4,11.25,0,0,0,0,0,0,0,0,0,0,9,35.95,0,0,3,8.07,0,0.54,0,0,0,2.02,0,0,0,0.9,2.46,0,2.8125,0,0,3.994444444,0,0,0,0,2.69,3
322728031,0,439,445,6,0,0,0,0,0,0,19,30.02,0,0,0,0,0,0,0,0,0,0,5,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,3
323778746,0,431,442,11,4,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,3
328790472,0,370,377,7,6,24.56,0,0,0,0,0,0,0,0,3,5.38,1,4.19,0,0,5,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.093333333,0,0,0,0,1.793333333,4.19,0,3.34,0,0,0,0,0,0,0,0,0,0,0,0,3
350219705,0,351,360,9,0,0,0,0,0,0,0,0,3,21.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.326666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
357169606,0,441,443,2,2,19.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,0,1.195714286,0,0,0,0,0,0,0,3
369235965,0,411,419,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.982035928,0,0,0,3
377397450,0,454,469,15,0,0,0,0,0,0,0,0,8,7.92,0,0,1,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
377603733,0,428,447,19,5,10.65,0,0,0,0,0,0,0,0,0,0,5,16.74,0,0,2,7.48,0,0,0,0,0,0,0,0,3.375,26.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,3.348,0,3.74,0,0,0,0,7.78962963,0,0,0,0,0,0,0,3
380458497,0,311,336,25,3,10.67,0,0,0,0,2,47.98,2,7.49,0,0,0,0,2,9.58,2,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44.97,0,0,0,0,0,0,3.556666667,0,0,23.99,3.745,0,0,4.79,1.49,0,0,0,0,0,0,0,0,0,14.99,0,0,3
386105605,0,457,470,13,4,7.89,0,0,0,0,0,0,0,0,2,1.6,1,1,0,0,0,0,0,0,0,0,2,24,0,0,5.875,37.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9725,0,0,0,0,0.8,1,0,0,0,0,12,0,6.466382979,0,0,0,0,0,0,0,3
389130899,0,371,389,18,0,0,0,0,0,0,0,0,0,0,5,7.17,4,12.56,0,0,0,0,2,5.98,0,0,0,0,0,0,1,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434,3.14,0,0,2.99,0,0,0,3.99,0,0,0,0,0,0,0,3
394165500,0,433,439,6,2,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
396799744,18,430,459,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,49.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.534285714,0,0,0,0,0,0,0,0,0,0,0,0,3
397673237,0,264,277,13,4,10.86,0,0,0,0,0,0,0.75,4.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.715,0,0,0,5.986666667,0,0,0,0,0,0,0,0,10.07882883,0,0,0,0,0,0,0,3
410261929,0,453,471,18,20.625,63.15,0,0,0,0,0,0,0,0,0,0,3,13.47,0,0,0,0,2,3.98,0,0,0,0,0,0,5.5,19.22,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3.061818182,0,0,0,0,0,4.49,0,0,1.99,0,0,0,3.494545455,0,0,0,8,0,0,0,3
412472532,0,454,467,13,2,3.8,5,9.28,0,0,0,0,3.5,23.38,0,0,10,94,2,3.48,0,0,3,9.78,2,8.48,5,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26.9,1.9,1.856,0,0,6.68,0,9.4,1.74,0,3.26,4.24,4.35,0,0,0,0,0,0,0,0,4.483333333,3
