CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,Cluster
226753135,0,0,18,18,5,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19.43,0,0,0,0,0,0,56,191.59,0,0,0,0,0,0,0,0,0,0,0,0,10,36.1,2.65,0,0,0,0,0,0,0,0,2.775714286,0,0,0,3.42125,0,0,0,0,0,0,3.61,0
254326309,0,0,20,20,5,14.21,0,0,0,0,0,0,0,0,8,11.79,0,0,0,0,3,3.33,1,2.99,0,0,0,0,0,0,0,0,1,4.49,1,12.99,6,62.45,0,0,0,0,0,0,0,0,2.842,0,0,0,0,1.47375,0,0,1.11,2.99,0,0,0,0,4.49,0,12.99,10.40833333,0,0,0,0
256258443,0,0,16,16,2,3.9,0,0,0,0,0,0,0,0,0,0,1,8.97,0,0,0,0,1,0.42,0,0,0,0,0,0,1,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,0,8.97,0,0,0.42,0,0,0,10.19,0,0,0,0,0,0,0,0
257020966,0,0,20,20,0,0,0,0,0,0,2,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257514604,0,189,204,15,3,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.39,0,0,0.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0,0
261454797,0,0,2,2,2,17.98,7,22.4,2,17.94,0,0,0,0,0,0,3,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,3.2,8.97,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266389873,0,0,19,19,2,3.94,0,0,0,0,0,0,4,25.93,0,0,3,11.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,6.4825,0,3.823333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267388197,0,15,28,13,2,6.98,0,0,0,0,1,1.11,1,2.99,0,0,2,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,10,1,3.85,0,0,0,0,0,0,3.49,0,0,1.11,2.99,0,2.39,0,0,0,0,0,0,0,0,0,0,14.99250375,3.85,0,0,0
271487266,0,78,97,19,1,1.49,0,0,0,0,2,11.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.59,0,0,0,0,18.028,46.11,0,0,0,0,0,0,2,19.18,0,0,1.49,0,0,5.74,0,0,0,0,0,0,0,0,6.59,0,0,0,2.557688041,0,0,9.59,0,0
272047614,0,0,11,11,2,3.41,2,3.58,4,10,0,0,0,0,0,0,2,19.14,0,0,0,0,0,0,0,0,0,0,0,0,9.695,57.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.705,1.79,2.5,0,0,0,9.57,0,0,0,0,0,0,5.97937081,0,0,0,0,0,0,0,0
301120945,0,0,22,22,2,3.18,0,0,0,0,0,0,0,0,0,0,0,0,2,7.98,0,0,0,0,0,0,0,0,6,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,3.99,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0
305621567,0,71,77,6,1,1.34,0,0,0,0,0,0,0,0,0,0,18,33.68,0,0,0,0,4,11.96,6,19.94,0,0,0,0,0,0,0,0,2.5,7.49,3.931,19.22,0,0,0.333,4.24,1,10.49,5,18.95,1.34,0,0,0,0,0,1.871111111,0,0,2.99,3.323333333,0,0,0,0,12.73273273,2.996,4.889341135,0,10.49,3.79,0
309852242,0,0,19,19,2,8.98,0,0,0,0,5,3.59,5,9.95,0,0,1,1.99,1,12.99,12,34.44,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3.99,4.49,0,0,0.718,1.99,0,1.99,12.99,2.87,0,0,0,0,5,0,0,0,0,0,0,0.798,0
312440746,0,0,8,8,3,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99,0,0,7.123333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0
312821820,0,0,15,15,5,37.95,2,1.6,1,8.99,9,11.93,0,0,3,3,4,27.91,2,1.76,6,14.34,2,4.78,0,0,0,0,0,0,0,0,0,0,94.472,227.17,0,0,0,0,0,0,2,11.98,0,0,7.59,0.8,8.99,1.325555556,0,1,6.9775,0.88,2.39,2.39,0,0,0,0,0,0,2.404627826,0,0,5.99,0,0
317476471,0,0,20,20,5,15.35,0,0,0,0,0,0,0.25,1.5,0,0,7,43.31,1,7.79,1,1.59,4,9.97,0,0,1,1.49,0,0,6,48.55,1,5.99,1.5,8.99,0,0,0,0,1,1.66,0,0,2,11.48,3.07,0,0,0,6,0,6.187142857,7.79,1.59,2.4925,0,1.49,0,8.091666667,5.99,1.66,5.993333333,0,0,0,5.74,0
317778421,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,15.16,3,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,3.983333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317853596,0,5,24,19,0,0,0,0,0,0,0,0,0,0,0,0,3,16.47,0,0,0,0,0,0,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,0,0,0,0,8.99,0,0,0,0,0,0,0,0,0,0
318175726,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.388,85.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.882466904,0,0,0,0
319077988,0,0,17,17,9,22.78,0,0,0,0,0,0,9.472,27.64,1,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.531111111,0,0,0,2.918074324,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319413589,0,0,17,17,1,1.99,0,0,0,0,0,0,0,0,1,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325948750,0,0,10,10,0,0,0,0,0,0,0,0,3.639,12.81,2,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.520197857,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327840534,0,0,2,2,0,0,1,2.79,0,0,0,0,0,0,0,0,1,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330527532,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,39.917,66.25,0,0,1,3.19,0,0,1,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.659693865,0,3.19,0,5.59,0,0,0,0,0,0,0,0,0,0,0
330997172,0,0,20,20,1,2.09,0,0,0,0,0,0,0,0,4,4,2,14.98,2,4.99,0,0,0,0,2,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.96,4,5.26,2.09,0,0,0,0,1,7.49,2.495,0,0,1.19,0,0,0,0,0,0,0,0,3.49,1.315,0
343174488,0,0,1,1,4,13.16,0,0,0,0,0,0,0,0,0,0,7,54.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349673756,0,5,7,2,1,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99,2.79,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,0,0,0,0,8.99,0
349732917,0,11,25,14,0,0,0,0,0,0,5,7.27,0,0,0,0,0,0,0,0,0,0,2,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454,0,0,0,0,0,2.615,0,0,0,0,0,0,0,0,0,0,0,0
351208244,0,0,11,11,1,89.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354084055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21.95,0,0,0,0,1,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0
358887628,0,0,0,0,0,0,0,0,0,0,3,32.97,0,0,0,0,1,2.99,0,0,0,0,1,11.24,0,0,2,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,2.99,0,0,11.24,0,6.49,0,0,0,0,0,0,0,0,0,0
360238083,0,0,22,22,0,0,0,0,0,0,3,33.97,0,0,4,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32333333,0,3.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360702203,0,39,61,22,5,24.45,0,0,0,0,0,0,0,0,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365311448,0,12,18,6,0,0,0,0,0,0,0,0,5,45.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367146065,0,0,5,5,6,22.52,1,3.49,0,0,0,0,3.39,16.92,6,8.26,9.834,73.34,0,0,0,0,0,0,1,14.49,3,4.17,0,0,20.097,116.07,1,14,0,0,4.778,54.56,0,0,0,0,0,0,2,8.98,3.753333333,3.49,0,0,4.991150443,1.376666667,7.457799471,0,0,0,14.49,1.39,0,5.775488879,14,0,0,11.41900377,0,0,4.49,0
368122750,0,0,2,2,0,0,0,0,0,0,1,5.99,0,0,1,2.49,0,0,0,0,0,0,0,0,8,19.93,0,0,0,0,0,0,0,0,0,0,0,0,1,7.99,0,0,0,0,0,0,0,0,0,5.99,0,2.49,0,0,0,0,2.49125,0,0,0,0,0,0,0,7.99,0,0,0
369029921,0,0,7,7,0,0,2,0.94,0,0,0,0,12.778,65.56,1,2.49,0,0,2,17.98,0,0,2,1.49,3,1.79,0,0,0,0,2,7.99,0,0,0,0,0,0,0,0,0,0,0,0,15,53.05,0,0.47,0,0,5.130693379,2.49,0,8.99,0,0.745,0.596666667,0,0,3.995,0,0,0,0,0,0,3.536666667,0
369314752,0,0,12,12,1,1.97,0,0,0,0,0,0,7.166,28.02,0,0,3.25,9.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,6.72,0,0,1,11.37,0,0,1,15.39,0,0,1.97,0,0,0,3.910131175,0,2.836923077,0,0,0,0,0,0,0,0,0,2.986666667,0,11.37,15.39,0,0
369982780,0,0,1,1,7,69.21,0,0,0,0,0,0,0,0,0,0,2,12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20.97,0,0,0,0,1,9.99,0,0,9.887142857,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,0,6.99,0,9.99,0,0
371420613,0,0,5,5,5,9.96,0,0,0,0,2,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,11.65,0,0,0,0,0,0,0,0,1.992,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,8.739684921,0,0,0,0
372181735,0,0,11,11,0,0,14,19.88,0,0,43,141.21,0,0,3,6.99,1,7.99,0,0,0,0,0,0,14,30.56,0,0,3,34.47,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,25.46,0,1.42,0,3.283953488,0,2.33,7.99,0,0,0,2.182857143,0,11.49,0,0,0,0,0,1,0,6.365,0
373360650,0,0,7,7,0,0,0,0,0,0,2,41.88,0,0,1,1.89,5,16.11,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,20.94,0,1.89,3.222,0,0,0,5.99,0,0,0,0,0,8.99,0,0,0,0,0
374555829,0,0,14,14,1,699.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375385929,0,0,3,3,2,2.62,0,0,0,0,0,0,0,0,2,2,1,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39.92,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,1,0.79,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0
376287355,0,0,1,1,2,9.98,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,15.59,0,0,0,0,4.99,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,4.9888,0,0,0,0,0,0
377128764,18,14,54,22,0,0,3,2.31,0,0,0,0,0,0,2,1.7,5,46.04,0,0,0,0,2,0.84,0,0,0,0,4,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0.85,9.208,0,0,0.42,0,0,1.645,0,0,0,0,0,0,0,0,0
377368303,0,0,21,21,1,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,8.869473684,0,0,0,0,0,0,0,0
378597124,0,0,3,3,5,20.65,0,0,0,0,0,0,1.75,5.48,2,2.58,38,170.62,0,0,0,0,25,64.75,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,0,0,4.13,0,0,0,3.131428571,1.29,4.49,0,0,2.59,0,0,0,0,0,0,0,9.99,0,0,0,0
378781470,0,0,20,20,2,12.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
379209539,0,0,0,0,0,0,10,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380838425,0,0,19,19,0,0,51,118.07,0,0,0,0,0,0,3,4.5,0,0,0,0,0,0,0,0,4,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.315098039,0,0,0,1.5,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0
381371731,0,0,22,22,0,0,0,0,0,0,3,8.37,1.25,5.99,0,0,4,13.96,0,0,0,0,1,4.99,0,0,0,0,0,0,2.083,12.5,0,0,0,0,1.555,18.34,0,0,0,0,1.111,7.33,0,0,0,0,0,2.79,4.792,0,3.49,0,0,4.99,0,0,0,6.000960154,0,0,0,11.79421222,0,6.597659766,0,0
383203965,0,75,80,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3.79,0,0,0,0,0,0,0,0,7,11.33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.895,0,0,0,0,1.618571429,0,0,0,0,0,0,1,0,0,0
383594058,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9910018,0,0,0,0
384375929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.65,0,0,0,0,0,0,0,0,1,24.3,0,0,0,0,0,0,0,0,1.5,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1625,0,0,0,0,24.3,0,0,0,0,0,8.993333333,0,0,0,0
385041579,0,0,18,18,17,205.56,3,11.77,0,0,0,0,62.945,348.65,0,0,6,9.7,0,0,0,0,0,0,0,0,0,0,0,0,7,9.62,0,0,30.417,118.04,4,40.96,2,13.98,0,0,8,83.92,2,9.08,12.09176471,3.923333333,0,0,5.538962586,0,1.616666667,0,0,0,0,0,0,1.374285714,0,0,3.880724595,10.24,6.99,10.49,4.54,0
385088893,0,0,10,10,0,0,1,10.19,0,0,22,71.64,0,0,1,1.29,2.417,11.78,0,0,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.19,0,3.256363636,0,1.29,4.873810509,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0
385570023,0,8,8,0,2,8.78,0,0,0,0,0,0,2,13.98,0,0,0,0,0,0,0,0,1,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,3,0,0,0,0,4.39,0,0,0,6.99,0,0,0,0,3.49,0,0,0,0,0,8,0,0,0,0,0,0
386184568,0,164,169,5,2,5.46,0,0,0,0,0,0,0,0,1,1.49,4,3.87,1,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.48,0,0,1,2.24,2.73,0,0,0,0,1.49,0.9675,1.49,0,0,0,0,0,0,0,4.493333333,0,0,0,0,2.24,0
386993141,0,0,22,22,5,10.83,0,0,0,0,0,0,1,7.99,1,1.79,1,2.99,0,0,4,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,0,0,0,7.99,1.79,2.99,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0
387577513,0,0,4,4,10,26.1,0,0,0,0,1,0.4,0,0,18,32.66,7.5,26.73,1,0.59,0,0,7.333,10.94,0,0,0,0,0,0,0,0,5,41.21,0,0,0,0,0,0,0,0,0,0,9,14.28,2.61,0,0,0.4,0,1.814444444,3.564,0.59,0,1.491885995,0,0,0,0,8.242,0,0,0,0,0,1.586666667,0
388446197,0,0,21,21,0,0,2,2,0,0,0,0,0,0,2,3.68,4,15.45,0,0,0,0,2,5.98,0,0,0,0,2,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.84,3.8625,0,0,2.99,0,0,2.315,0,0,0,0,0,0,0,0,0
389064791,0,0,12,12,3,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390663615,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1.063,7.16,0,0,0,0,2,3.94,0,0,0,0,0,0,0,0,0,0,2.5,10.49,0,0,0,0,0,0,1,7.79,0,0,0,0,0,0,0,0,6.73565381,0,0,1.97,0,0,0,0,0,0,4.196,0,0,7.79,0,0
390674075,0,0,20,20,1,5.39,6,41.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391656154,0,0,9,9,0,0,0,0,0,0,3,12.27,0,0,3,5.97,40,103.65,18,78.12,0,0,2,3.98,0,0,0,0,5,16.35,0,0,3,14.41,0,0,1,11.99,0,0,0,0,0,0,0,0,0,0,0,4.09,0,1.99,2.59125,4.34,0,1.99,0,0,3.27,0,4.803333333,0,0,11.99,0,0,0,0
392161329,0,0,8,8,0,0,0,0,0,0,0,0,4.917,42.24,0,0,0,0,0,0,0,0,0,0,0,0,5,57.97,0,0,0,0,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,0,0,0,0,8.590604027,0,0,0,0,0,0,11.594,0,0,0,0,0,0,5.99,0,0,0
392737763,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.88,0,0,0,0,0,0,0,0,9,20.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,2.323333333,0,0,0,0,0,0,0,0,0,0
393449517,0,0,1,1,0,0,0,0,0,0,2,2.68,0,0,1,1.7,0,0,0,0,1,2.15,2.5,5.99,2,5.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,1.7,0,0,2.15,2.396,2.605,0,0,0,0,0,0,0,0,0,0,0
393487434,0,0,3,3,2,6.28,0,0,0,0,0,0,0,0,3,11.47,1,9.99,0,0,0,0,0,0,1,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,3.823333333,9.99,0,0,0,7.99,0,0,0,0,0,0,0,0,0,0,0
